index,0,1,2,3,4,5
4/21/2017 8:00,15,19,12,18,39,4
4/21/2017 8:15,19,23,13,10,46,2
4/21/2017 8:30,15,19,17,28,64,3
4/21/2017 8:45,17,23,19,19,46,0
4/21/2017 9:00,5,6,7,8,26,2
4/21/2017 9:15,4,5,2,9,17,2
4/21/2017 9:30,4,6,5,5,15,1
4/21/2017 9:45,10,6,7,12,25,3
4/21/2017 10:00,3,9,4,8,25,1
4/21/2017 10:15,2,8,6,10,24,10
4/21/2017 10:30,5,10,11,11,21,5
4/21/2017 10:45,4,3,3,5,14,2
4/21/2017 11:00,6,2,7,5,14,3
4/21/2017 11:15,8,7,5,9,20,3
4/21/2017 11:30,10,5,9,10,24,2
4/21/2017 11:45,5,3,8,13,12,2
4/21/2017 12:00,7,4,2,9,8,3
4/21/2017 12:15,10,9,7,11,16,2
4/21/2017 12:30,6,7,8,17,22,2
4/21/2017 12:45,8,8,9,17,17,5
4/21/2017 13:00,7,9,6,19,19,1
4/21/2017 13:15,4,10,3,13,32,1
4/21/2017 13:30,9,11,14,12,32,3
4/21/2017 13:45,4,5,4,26,18,5
4/21/2017 14:00,8,3,11,11,16,1
4/21/2017 14:15,3,5,5,9,17,3
4/21/2017 14:30,7,4,7,18,16,3
4/21/2017 14:45,5,13,14,21,34,4
4/21/2017 15:00,11,10,17,15,46,4
4/21/2017 15:15,20,14,20,27,47,6
4/21/2017 15:30,16,18,20,31,57,7
4/21/2017 15:45,12,16,17,28,54,9
4/21/2017 16:00,16,34,25,36,50,4
4/21/2017 16:15,25,35,26,49,58,8
4/21/2017 16:30,26,46,32,63,68,11
4/21/2017 16:45,35,66,27,62,98,20
4/21/2017 17:00,35,72,32,75,74,15
4/21/2017 17:15,58,54,29,76,109,13
4/21/2017 17:30,48,53,36,81,95,11
4/21/2017 17:45,34,61,45,84,90,15
4/21/2017 18:00,36,49,35,58,93,4
4/21/2017 18:15,32,46,33,44,71,12
4/21/2017 18:30,20,29,33,45,83,11
4/21/2017 18:45,25,32,22,38,68,9
4/21/2017 19:00,25,27,19,37,53,8
4/21/2017 19:15,36,23,28,37,72,7
4/21/2017 19:30,13,27,28,35,72,9
4/21/2017 19:45,19,17,14,24,61,10
4/21/2017 20:00,10,15,16,29,62,8
4/21/2017 20:15,21,23,18,16,44,5
4/21/2017 20:30,20,17,21,21,37,4
4/21/2017 20:45,13,11,15,11,38,2
4/21/2017 21:00,15,12,9,26,40,4
4/21/2017 21:15,15,14,10,11,34,3
4/21/2017 21:30,11,13,16,13,41,7
4/21/2017 21:45,9,8,7,15,34,3
4/21/2017 22:00,6,13,3,10,11,0
4/21/2017 22:15,6,6,2,3,16,2
4/21/2017 22:30,3,1,9,7,24,1
4/21/2017 22:45,7,5,7,4,17,1
4/21/2017 23:00,9,1,8,9,12,1
4/21/2017 23:15,7,2,13,7,17,0
4/21/2017 23:30,4,5,13,14,18,3
4/21/2017 23:45,5,6,21,11,19,4
4/22/2017 0:00,8,7,7,8,27,3
4/22/2017 0:15,3,8,8,6,24,1
4/22/2017 0:30,6,3,9,4,15,0
4/22/2017 0:45,4,8,8,8,22,3
4/22/2017 1:00,10,6,8,10,24,3
4/22/2017 1:15,3,6,5,8,21,3
4/22/2017 1:30,5,6,5,10,34,6
4/22/2017 1:45,8,1,6,6,15,2
4/22/2017 2:00,3,8,7,5,16,2
4/22/2017 2:15,4,3,6,3,12,0
4/22/2017 2:30,8,3,6,3,11,3
4/22/2017 2:45,5,3,4,4,16,2
4/22/2017 3:00,3,2,4,9,16,1
4/22/2017 3:15,3,3,7,1,21,2
4/22/2017 3:30,3,1,1,3,11,2
4/22/2017 3:45,3,0,3,5,8,0
4/22/2017 4:00,1,1,0,1,10,0
4/22/2017 4:15,0,1,1,2,4,0
4/22/2017 4:30,2,1,0,1,3,0
4/22/2017 4:45,1,0,2,3,4,0
4/22/2017 5:00,3,0,0,0,1,0
4/22/2017 5:15,1,2,3,3,0,0
4/22/2017 5:30,1,1,0,3,6,0
4/22/2017 5:45,2,1,2,5,2,0
4/22/2017 6:00,0,1,1,2,2,1
4/22/2017 6:15,1,0,3,2,2,0
4/22/2017 6:30,3,1,2,1,4,1
4/22/2017 6:45,4,2,2,1,7,1
4/22/2017 7:00,1,3,3,4,10,0
4/22/2017 7:15,8,2,5,3,18,1
4/22/2017 7:30,6,5,6,5,26,2
4/22/2017 7:45,3,7,9,1,24,2
4/22/2017 8:00,6,4,6,6,27,3
4/22/2017 8:15,6,5,11,16,27,4
4/22/2017 8:30,16,4,11,16,30,7
4/22/2017 8:45,4,11,19,8,39,11
4/22/2017 9:00,5,5,15,7,37,7
4/22/2017 9:15,13,8,19,15,34,6
4/22/2017 9:30,20,10,28,20,47,9
4/22/2017 9:45,18,11,23,19,59,12
4/22/2017 10:00,11,13,17,15,33,8
4/22/2017 10:15,17,21,27,17,43,7
4/22/2017 10:30,16,13,22,13,48,11
4/22/2017 10:45,13,16,21,13,54,8
4/22/2017 11:00,9,11,20,18,54,13
4/22/2017 11:15,12,15,20,7,50,5
4/22/2017 11:30,17,7,19,14,46,8
4/22/2017 11:45,6,12,12,15,51,9
4/22/2017 12:00,9,9,19,13,43,9
4/22/2017 12:15,18,11,23,21,63,8
4/22/2017 12:30,28,25,28,30,63,9
4/22/2017 12:45,24,11,21,18,65,13
4/22/2017 13:00,17,18,26,21,56,17
4/22/2017 13:15,22,31,28,23,79,13
4/22/2017 13:30,30,28,31,28,69,19
4/22/2017 13:45,19,22,20,28,78,4
4/22/2017 14:00,28,21,23,29,70,15
4/22/2017 14:15,22,24,29,32,80,7
4/22/2017 14:30,22,12,32,26,66,18
4/22/2017 14:45,29,29,22,26,84,15
4/22/2017 15:00,24,25,23,37,60,12
4/22/2017 15:15,21,32,28,34,75,17
4/22/2017 15:30,21,28,40,33,84,7
4/22/2017 15:45,14,36,34,33,71,19
4/22/2017 16:00,24,49,23,33,68,15
4/22/2017 16:15,29,15,38,35,93,15
4/22/2017 16:30,27,31,43,35,73,19
4/22/2017 16:45,28,20,27,27,58,11
4/22/2017 17:00,39,30,30,59,60,11
4/22/2017 17:15,18,21,30,42,65,15
4/22/2017 17:30,22,18,26,33,61,15
4/22/2017 17:45,20,25,29,16,56,16
4/22/2017 18:00,21,21,21,37,65,20
4/22/2017 18:15,22,24,28,38,63,10
4/22/2017 18:30,19,16,34,23,76,9
4/22/2017 18:45,20,27,23,26,64,9
4/22/2017 19:00,21,16,21,40,62,10
4/22/2017 19:15,18,12,26,25,71,11
4/22/2017 19:30,22,22,23,26,60,12
4/22/2017 19:45,28,17,22,26,63,13
4/22/2017 20:00,13,14,19,20,56,5
4/22/2017 20:15,12,15,14,18,48,5
4/22/2017 20:30,4,19,21,11,23,16
4/22/2017 20:45,11,12,12,15,24,10
4/22/2017 21:00,5,9,17,22,23,10
4/22/2017 21:15,8,4,8,19,32,5
4/22/2017 21:30,16,7,15,12,41,6
4/22/2017 21:45,12,7,4,24,32,5
4/22/2017 22:00,11,10,11,18,26,11
4/22/2017 22:15,10,7,17,8,23,2
4/22/2017 22:30,17,5,5,19,22,4
4/22/2017 22:45,13,6,10,17,41,1
4/22/2017 23:00,7,11,18,22,50,3
4/22/2017 23:15,17,2,31,18,40,3
4/22/2017 23:30,6,5,11,10,42,2
4/22/2017 23:45,13,10,15,8,45,1
4/23/2017 0:00,10,5,27,12,42,4
4/23/2017 0:15,5,7,16,10,28,4
4/23/2017 0:30,7,4,16,16,33,3
4/23/2017 0:45,2,11,12,12,26,2
4/23/2017 1:00,5,10,8,13,33,8
4/23/2017 1:15,8,7,7,8,26,2
4/23/2017 1:30,6,4,5,12,17,1
4/23/2017 1:45,9,4,7,7,21,0
4/23/2017 2:00,9,4,4,7,20,1
4/23/2017 2:15,4,3,7,7,17,2
4/23/2017 2:30,4,1,4,7,18,0
4/23/2017 2:45,6,3,4,6,15,1
4/23/2017 3:00,5,8,3,1,21,1
4/23/2017 3:15,6,12,1,7,17,3
4/23/2017 3:30,8,1,3,1,20,1
4/23/2017 3:45,2,1,4,3,12,2
4/23/2017 4:00,1,4,3,4,5,0
4/23/2017 4:15,2,2,0,6,5,1
4/23/2017 4:30,0,0,2,0,6,0
4/23/2017 4:45,3,1,2,5,1,0
4/23/2017 5:00,1,0,0,1,1,1
4/23/2017 5:15,4,2,2,5,5,0
4/23/2017 5:30,0,1,0,5,4,0
4/23/2017 5:45,1,2,0,1,2,0
4/23/2017 6:00,1,1,1,3,3,1
4/23/2017 6:15,2,0,4,4,2,1
4/23/2017 6:30,1,2,2,2,5,1
4/23/2017 6:45,2,3,2,0,7,0
4/23/2017 7:00,5,1,5,3,5,0
4/23/2017 7:15,2,1,4,4,14,2
4/23/2017 7:30,2,5,4,5,17,2
4/23/2017 7:45,3,4,6,4,13,2
4/23/2017 8:00,4,4,10,2,9,1
4/23/2017 8:15,5,10,7,8,14,6
4/23/2017 8:30,7,9,11,9,24,6
4/23/2017 8:45,9,11,16,10,19,8
4/23/2017 9:00,11,6,19,11,24,1
4/23/2017 9:15,10,13,12,14,37,1
4/23/2017 9:30,15,11,23,19,57,1
4/23/2017 9:45,13,18,26,23,40,6
4/23/2017 10:00,30,25,25,17,48,7
4/23/2017 10:15,24,23,16,21,77,13
4/23/2017 10:30,20,30,35,29,66,8
4/23/2017 10:45,16,36,27,27,79,3
4/23/2017 11:00,15,44,37,28,88,10
4/23/2017 11:15,38,52,33,32,76,18
4/23/2017 11:30,49,49,19,38,80,10
4/23/2017 11:45,31,38,35,33,91,5
4/23/2017 12:00,41,52,43,31,118,7
4/23/2017 12:15,46,46,45,50,103,13
4/23/2017 12:30,42,65,60,45,109,8
4/23/2017 12:45,40,65,55,37,107,21
4/23/2017 13:00,50,82,70,64,127,10
4/23/2017 13:15,35,65,72,58,112,16
4/23/2017 13:30,42,80,55,71,149,15
4/23/2017 13:45,41,69,62,44,111,18
4/23/2017 14:00,31,65,67,38,107,12
4/23/2017 14:15,49,94,70,39,113,13
4/23/2017 14:30,42,68,46,54,120,21
4/23/2017 14:45,60,85,67,45,134,17
4/23/2017 15:00,53,87,61,55,128,21
4/23/2017 15:15,55,97,48,56,140,20
4/23/2017 15:30,52,87,65,40,140,17
4/23/2017 15:45,66,104,56,54,118,9
4/23/2017 16:00,58,116,70,49,111,13
4/23/2017 16:15,41,86,65,46,125,16
4/23/2017 16:30,51,68,58,70,138,12
4/23/2017 16:45,57,87,57,75,123,11
4/23/2017 17:00,44,91,71,66,136,16
4/23/2017 17:15,42,74,51,63,138,10
4/23/2017 17:30,35,73,39,64,125,8
4/23/2017 17:45,59,66,39,40,114,15
4/23/2017 18:00,37,73,43,52,124,12
4/23/2017 18:15,28,52,40,45,116,9
4/23/2017 18:30,25,53,35,43,94,15
4/23/2017 18:45,31,47,34,50,110,17
4/23/2017 19:00,23,55,20,29,58,9
4/23/2017 19:15,19,48,26,42,64,13
4/23/2017 19:30,17,32,30,39,90,6
4/23/2017 19:45,19,32,17,40,62,4
4/23/2017 20:00,26,21,24,30,61,8
4/23/2017 20:15,14,15,19,31,54,8
4/23/2017 20:30,17,27,17,12,30,7
4/23/2017 20:45,20,13,15,35,24,5
4/23/2017 21:00,14,15,16,35,37,3
4/23/2017 21:15,12,14,17,12,23,2
4/23/2017 21:30,12,13,16,24,43,5
4/23/2017 21:45,8,13,6,16,37,3
4/23/2017 22:00,9,11,9,19,45,1
4/23/2017 22:15,6,12,11,20,36,6
4/23/2017 22:30,8,14,10,15,28,5
4/23/2017 22:45,12,7,6,11,22,4
4/23/2017 23:00,6,4,8,14,29,7
4/23/2017 23:15,6,3,6,11,16,0
4/23/2017 23:30,5,5,7,8,14,1
4/23/2017 23:45,7,3,7,10,11,4
4/24/2017 0:00,3,1,3,10,20,0
4/24/2017 0:15,2,4,1,10,9,0
4/24/2017 0:30,4,2,0,11,13,3
4/24/2017 0:45,0,3,2,8,8,3
4/24/2017 1:00,2,5,4,4,2,0
4/24/2017 1:15,3,1,3,7,4,0
4/24/2017 1:30,2,0,1,3,1,0
4/24/2017 1:45,0,0,1,4,1,0
4/24/2017 2:00,0,0,2,4,2,0
4/24/2017 2:15,0,0,0,0,1,0
4/24/2017 2:30,0,0,1,3,1,1
4/24/2017 2:45,2,0,2,2,2,0
4/24/2017 3:00,0,1,1,3,1,0
4/24/2017 3:15,0,0,4,1,4,0
4/24/2017 3:30,0,1,1,3,3,0
4/24/2017 3:45,1,0,0,2,5,1
4/24/2017 4:00,1,0,1,0,3,3
4/24/2017 4:15,0,1,2,0,2,1
4/24/2017 4:30,4,1,0,0,1,1
4/24/2017 4:45,3,1,2,1,2,0
4/24/2017 5:00,1,1,3,0,1,0
4/24/2017 5:15,4,1,1,1,1,0
4/24/2017 5:30,3,1,1,1,5,0
4/24/2017 5:45,2,1,3,2,5,0
4/24/2017 6:00,6,2,3,5,8,0
4/24/2017 6:15,4,1,9,4,14,3
4/24/2017 6:30,12,6,10,8,21,2
4/24/2017 6:45,9,12,13,11,26,3
4/24/2017 7:00,17,17,30,9,34,5
4/24/2017 7:15,20,22,23,23,60,6
4/24/2017 7:30,15,30,28,22,72,8
4/24/2017 7:45,32,26,48,36,72,10
4/24/2017 8:00,41,45,36,39,119,12
4/24/2017 8:15,34,52,60,56,113,9
4/24/2017 8:30,41,45,56,41,126,12
4/24/2017 8:45,46,51,34,58,118,7
4/24/2017 9:00,22,26,25,38,88,10
4/24/2017 9:15,25,27,19,23,75,5
4/24/2017 9:30,13,22,11,22,46,4
4/24/2017 9:45,12,15,22,17,46,9
4/24/2017 10:00,18,25,11,23,32,5
4/24/2017 10:15,13,16,15,14,40,6
4/24/2017 10:30,13,19,16,13,35,4
4/24/2017 10:45,19,11,13,18,28,2
4/24/2017 11:00,13,12,25,12,44,5
4/24/2017 11:15,16,8,13,20,36,2
4/24/2017 11:30,24,17,19,20,53,6
4/24/2017 11:45,19,20,13,31,62,6
4/24/2017 12:00,10,24,15,33,35,9
4/24/2017 12:15,15,19,14,39,49,6
4/24/2017 12:30,22,19,16,33,55,6
4/24/2017 12:45,17,39,22,30,52,8
4/24/2017 13:00,21,17,14,45,51,12
4/24/2017 13:15,16,29,19,34,63,4
4/24/2017 13:30,12,16,25,32,45,2
4/24/2017 13:45,14,24,16,40,51,8
4/24/2017 14:00,14,20,31,27,40,1
4/24/2017 14:15,20,23,27,31,52,8
4/24/2017 14:30,17,21,14,24,50,7
4/24/2017 14:45,16,23,16,48,60,10
4/24/2017 15:00,20,23,24,25,67,9
4/24/2017 15:15,23,36,26,34,58,10
4/24/2017 15:30,23,24,32,37,56,14
4/24/2017 15:45,24,46,36,50,55,15
4/24/2017 16:00,33,46,31,63,57,18
4/24/2017 16:15,53,57,45,60,87,14
4/24/2017 16:30,55,61,51,92,103,26
4/24/2017 16:45,54,62,53,88,100,22
4/24/2017 17:00,72,98,54,116,117,23
4/24/2017 17:15,52,104,57,111,144,28
4/24/2017 17:30,59,88,52,108,146,25
4/24/2017 17:45,55,77,57,93,122,17
4/24/2017 18:00,47,68,52,70,124,27
4/24/2017 18:15,37,49,42,87,128,15
4/24/2017 18:30,49,54,52,62,104,9
4/24/2017 18:45,35,37,38,53,97,19
4/24/2017 19:00,32,33,40,50,85,16
4/24/2017 19:15,29,38,19,40,60,14
4/24/2017 19:30,22,35,33,40,51,12
4/24/2017 19:45,20,27,14,50,57,9
4/24/2017 20:00,15,16,24,43,48,14
4/24/2017 20:15,17,16,22,52,51,10
4/24/2017 20:30,10,12,16,35,53,9
4/24/2017 20:45,14,11,19,16,41,4
4/24/2017 21:00,20,9,14,27,45,4
4/24/2017 21:15,14,15,17,23,45,7
4/24/2017 21:30,11,11,19,24,33,6
4/24/2017 21:45,16,10,14,24,37,8
4/24/2017 22:00,9,16,19,24,38,6
4/24/2017 22:15,9,11,14,22,19,4
4/24/2017 22:30,10,10,9,11,28,4
4/24/2017 22:45,8,6,7,18,21,10
4/24/2017 23:00,5,1,12,16,15,5
4/24/2017 23:15,4,4,3,14,22,2
4/24/2017 23:30,3,0,6,5,12,4
4/24/2017 23:45,1,4,4,4,19,1
4/25/2017 0:00,5,7,3,8,16,2
4/25/2017 0:15,5,3,2,11,11,0
4/25/2017 0:30,1,3,7,7,9,3
4/25/2017 0:45,0,1,2,4,7,2
4/25/2017 1:00,1,0,3,6,8,2
4/25/2017 1:15,1,5,4,0,6,1
4/25/2017 1:30,1,2,0,9,5,4
4/25/2017 1:45,0,3,1,4,5,1
4/25/2017 2:00,2,0,2,2,2,0
4/25/2017 2:15,0,0,3,0,2,1
4/25/2017 2:30,1,0,0,1,3,1
4/25/2017 2:45,0,0,0,2,1,4
4/25/2017 3:00,2,0,1,2,1,1
4/25/2017 3:15,0,1,1,1,2,0
4/25/2017 3:30,1,0,0,0,3,0
4/25/2017 3:45,0,1,0,1,3,3
4/25/2017 4:00,2,0,0,0,0,0
4/25/2017 4:15,1,1,0,1,2,2
4/25/2017 4:30,0,1,0,0,2,0
4/25/2017 4:45,0,0,1,1,1,0
4/25/2017 5:00,0,1,2,0,2,0
4/25/2017 5:15,3,2,2,1,3,1
4/25/2017 5:30,2,2,2,2,5,0
4/25/2017 5:45,5,2,1,2,10,1
4/25/2017 6:00,4,6,7,2,8,1
4/25/2017 6:15,6,1,7,5,17,3
4/25/2017 6:30,14,9,12,9,24,3
4/25/2017 6:45,9,6,20,9,31,5
4/25/2017 7:00,21,22,26,18,44,3
4/25/2017 7:15,25,26,33,30,72,7
4/25/2017 7:30,37,33,46,29,88,13
4/25/2017 7:45,44,53,63,37,103,16
4/25/2017 8:00,55,52,70,56,155,14
4/25/2017 8:15,51,62,53,66,141,20
4/25/2017 8:30,52,53,56,71,166,14
4/25/2017 8:45,44,56,50,58,149,16
4/25/2017 9:00,26,30,44,40,101,12
4/25/2017 9:15,25,40,30,31,76,7
4/25/2017 9:30,25,27,34,31,83,9
4/25/2017 9:45,20,15,17,28,68,6
4/25/2017 10:00,29,19,20,24,49,3
4/25/2017 10:15,24,9,15,29,54,5
4/25/2017 10:30,20,16,29,23,35,5
4/25/2017 10:45,12,14,17,31,33,8
4/25/2017 11:00,19,17,13,33,49,6
4/25/2017 11:15,13,14,22,26,40,6
4/25/2017 11:30,26,27,20,31,56,6
4/25/2017 11:45,22,33,13,40,53,7
4/25/2017 12:00,14,35,19,44,63,11
4/25/2017 12:15,19,33,21,36,55,11
4/25/2017 12:30,21,36,21,29,49,13
4/25/2017 12:45,21,23,31,43,50,8
4/25/2017 13:00,24,35,25,51,60,15
4/25/2017 13:15,17,25,25,47,56,8
4/25/2017 13:30,19,15,24,37,67,7
4/25/2017 13:45,19,29,19,45,42,5
4/25/2017 14:00,17,17,23,40,54,10
4/25/2017 14:15,20,24,7,39,58,10
4/25/2017 14:30,15,25,15,27,57,8
4/25/2017 14:45,24,19,27,30,47,7
4/25/2017 15:00,20,23,32,48,52,12
4/25/2017 15:15,21,29,20,38,35,5
4/25/2017 15:30,28,19,16,20,51,7
4/25/2017 15:45,20,23,24,35,46,12
4/25/2017 16:00,17,26,15,35,43,5
4/25/2017 16:15,16,23,11,33,61,8
4/25/2017 16:30,29,22,20,28,37,11
4/25/2017 16:45,15,20,12,24,49,6
4/25/2017 17:00,17,44,17,44,45,8
4/25/2017 17:15,19,48,22,48,53,8
4/25/2017 17:30,27,31,20,41,64,8
4/25/2017 17:45,12,24,16,35,47,6
4/25/2017 18:00,15,19,20,30,69,2
4/25/2017 18:15,20,23,11,29,56,5
4/25/2017 18:30,12,14,12,23,51,4
4/25/2017 18:45,11,10,11,18,25,5
4/25/2017 19:00,16,13,11,16,29,3
4/25/2017 19:15,7,11,8,18,32,5
4/25/2017 19:30,9,2,10,10,27,2
4/25/2017 19:45,9,7,3,16,19,6
4/25/2017 20:00,12,8,19,11,26,0
4/25/2017 20:15,5,8,6,13,18,1
4/25/2017 20:30,10,2,2,15,27,1
4/25/2017 20:45,5,5,5,13,21,3
4/25/2017 21:00,11,5,7,13,15,0
4/25/2017 21:15,8,5,8,10,20,1
4/25/2017 21:30,7,11,6,17,15,6
4/25/2017 21:45,8,5,7,20,20,3
4/25/2017 22:00,4,6,4,13,23,4
4/25/2017 22:15,5,7,7,17,20,1
4/25/2017 22:30,9,8,5,6,18,1
4/25/2017 22:45,11,1,5,17,21,3
4/25/2017 23:00,9,1,6,13,11,1
4/25/2017 23:15,2,4,4,8,17,0
4/25/2017 23:30,6,7,3,9,13,1
4/25/2017 23:45,5,7,5,7,9,0
4/26/2017 0:00,2,5,1,6,20,1
4/26/2017 0:15,2,2,2,9,8,0
4/26/2017 0:30,2,1,0,7,3,1
4/26/2017 0:45,3,1,1,9,9,1
4/26/2017 1:00,1,2,5,9,2,1
4/26/2017 1:15,1,1,1,7,4,0
4/26/2017 1:30,4,0,4,4,1,0
4/26/2017 1:45,0,1,0,2,7,1
4/26/2017 2:00,2,0,2,1,3,0
4/26/2017 2:15,0,0,0,1,9,0
4/26/2017 2:30,0,0,0,1,5,0
4/26/2017 2:45,0,0,2,2,6,0
4/26/2017 3:00,0,1,1,5,2,0
4/26/2017 3:15,1,0,1,6,3,1
4/26/2017 3:30,0,0,1,2,2,2
4/26/2017 3:45,0,0,0,3,2,0
4/26/2017 4:00,0,0,0,3,3,0
4/26/2017 4:15,1,1,0,1,2,0
4/26/2017 4:30,0,0,2,1,1,0
4/26/2017 4:45,0,0,0,0,1,0
4/26/2017 5:00,1,2,4,1,1,0
4/26/2017 5:15,0,1,2,0,5,0
4/26/2017 5:30,4,3,1,3,1,1
4/26/2017 5:45,0,3,1,3,10,0
4/26/2017 6:00,2,2,5,4,9,0
4/26/2017 6:15,7,3,9,0,13,0
4/26/2017 6:30,5,0,9,2,18,1
4/26/2017 6:45,8,5,6,6,19,5
4/26/2017 7:00,6,10,6,12,23,2
4/26/2017 7:15,6,13,12,16,43,6
4/26/2017 7:30,14,20,23,21,55,2
4/26/2017 7:45,25,22,23,14,54,8
4/26/2017 8:00,17,26,29,28,64,4
4/26/2017 8:15,33,37,39,45,86,7
4/26/2017 8:30,31,26,43,49,92,11
4/26/2017 8:45,38,31,27,37,91,9
4/26/2017 9:00,18,28,20,33,48,7
4/26/2017 9:15,24,21,12,24,56,5
4/26/2017 9:30,10,14,15,18,42,3
4/26/2017 9:45,7,6,7,14,36,4
4/26/2017 10:00,8,6,3,11,17,3
4/26/2017 10:15,2,2,7,7,15,3
4/26/2017 10:30,6,5,9,5,30,1
4/26/2017 10:45,6,8,7,11,20,2
4/26/2017 11:00,4,6,3,12,27,4
4/26/2017 11:15,4,11,6,23,32,4
4/26/2017 11:30,20,13,12,21,30,4
4/26/2017 11:45,11,20,15,21,32,3
4/26/2017 12:00,16,20,13,36,36,7
4/26/2017 12:15,10,24,11,34,30,3
4/26/2017 12:30,22,13,15,31,30,6
4/26/2017 12:45,11,19,15,29,41,7
4/26/2017 13:00,12,22,13,32,52,3
4/26/2017 13:15,16,23,19,43,39,8
4/26/2017 13:30,17,12,19,26,50,4
4/26/2017 13:45,24,18,14,26,47,5
4/26/2017 14:00,17,32,16,32,47,14
4/26/2017 14:15,23,13,14,34,37,19
4/26/2017 14:30,16,16,22,38,48,6
4/26/2017 14:45,24,23,20,33,52,8
4/26/2017 15:00,15,20,21,32,43,9
4/26/2017 15:15,19,31,25,39,61,15
4/26/2017 15:30,26,40,34,36,55,17
4/26/2017 15:45,31,30,24,54,63,15
4/26/2017 16:00,37,44,34,72,72,10
4/26/2017 16:15,41,46,35,68,72,19
4/26/2017 16:30,57,81,51,83,94,26
4/26/2017 16:45,44,73,45,111,100,27
4/26/2017 17:00,72,94,54,139,113,16
4/26/2017 17:15,56,111,68,121,131,29
4/26/2017 17:30,74,92,63,132,148,23
4/26/2017 17:45,63,86,56,131,156,25
4/26/2017 18:00,63,71,54,114,131,23
4/26/2017 18:15,44,73,52,98,126,11
4/26/2017 18:30,40,65,39,81,133,23
4/26/2017 18:45,44,58,48,78,96,8
4/26/2017 19:00,43,47,42,74,92,17
4/26/2017 19:15,36,53,42,68,98,13
4/26/2017 19:30,38,50,42,63,108,10
4/26/2017 19:45,31,29,27,54,82,16
4/26/2017 20:00,30,40,32,51,63,10
4/26/2017 20:15,26,18,30,43,76,17
4/26/2017 20:30,25,31,24,39,66,5
4/26/2017 20:45,25,17,15,44,41,13
4/26/2017 21:00,26,11,29,35,69,7
4/26/2017 21:15,16,14,26,29,48,10
4/26/2017 21:30,25,13,30,39,40,8
4/26/2017 21:45,20,17,13,23,44,7
4/26/2017 22:00,29,21,18,34,61,5
4/26/2017 22:15,17,17,15,24,38,4
4/26/2017 22:30,18,15,19,22,39,3
4/26/2017 22:45,14,9,10,27,41,10
4/26/2017 23:00,14,9,11,26,30,2
4/26/2017 23:15,6,7,9,18,30,7
4/26/2017 23:30,9,12,5,28,18,3
4/26/2017 23:45,16,6,9,12,24,2
4/27/2017 0:00,6,3,11,6,27,3
4/27/2017 0:15,10,6,5,10,24,1
4/27/2017 0:30,13,9,10,9,17,3
4/27/2017 0:45,11,3,3,14,23,2
4/27/2017 1:00,3,1,3,7,12,1
4/27/2017 1:15,6,2,2,5,4,1
4/27/2017 1:30,1,1,3,5,12,5
4/27/2017 1:45,3,4,1,5,8,0
4/27/2017 2:00,2,0,1,6,9,1
4/27/2017 2:15,2,3,1,2,7,3
4/27/2017 2:30,1,0,0,13,4,0
4/27/2017 2:45,2,3,0,10,3,2
4/27/2017 3:00,2,0,1,3,7,1
4/27/2017 3:15,3,1,2,6,6,0
4/27/2017 3:30,0,1,3,1,6,0
4/27/2017 3:45,3,1,2,0,3,0
4/27/2017 4:00,0,0,0,2,5,1
4/27/2017 4:15,5,1,0,2,2,5
4/27/2017 4:30,1,1,0,2,3,2
4/27/2017 4:45,1,0,1,2,2,0
4/27/2017 5:00,0,2,3,2,3,0
4/27/2017 5:15,2,1,1,0,2,1
4/27/2017 5:30,3,6,2,5,5,0
4/27/2017 5:45,5,0,3,2,7,1
4/27/2017 6:00,7,3,9,5,10,1
4/27/2017 6:15,9,1,14,5,10,2
4/27/2017 6:30,10,11,10,12,27,3
4/27/2017 6:45,9,13,17,15,26,9
4/27/2017 7:00,10,21,39,14,45,1
4/27/2017 7:15,25,26,35,20,61,14
4/27/2017 7:30,42,43,57,34,93,11
4/27/2017 7:45,48,53,52,48,117,12
4/27/2017 8:00,58,58,62,49,142,10
4/27/2017 8:15,62,60,76,70,172,32
4/27/2017 8:30,54,68,68,73,153,21
4/27/2017 8:45,50,62,53,67,161,18
4/27/2017 9:00,35,45,39,41,110,14
4/27/2017 9:15,25,31,43,45,87,10
4/27/2017 9:30,27,34,29,43,80,9
4/27/2017 9:45,26,28,26,25,64,10
4/27/2017 10:00,17,12,17,24,51,11
4/27/2017 10:15,13,17,31,28,47,7
4/27/2017 10:30,23,24,19,27,41,7
4/27/2017 10:45,22,17,16,32,51,10
4/27/2017 11:00,18,11,23,31,49,10
4/27/2017 11:15,22,22,21,43,52,8
4/27/2017 11:30,27,33,29,39,60,10
4/27/2017 11:45,31,44,21,69,75,8
4/27/2017 12:00,35,40,27,53,58,8
4/27/2017 12:15,44,45,39,52,77,17
4/27/2017 12:30,28,50,35,44,66,24
4/27/2017 12:45,26,41,30,54,74,15
4/27/2017 13:00,29,41,33,45,82,20
4/27/2017 13:15,32,64,31,43,78,13
4/27/2017 13:30,42,49,36,47,82,11
4/27/2017 13:45,38,39,31,46,79,10
4/27/2017 14:00,37,40,23,51,78,13
4/27/2017 14:15,34,52,30,53,63,12
4/27/2017 14:30,31,56,31,49,67,20
4/27/2017 14:45,37,53,34,56,80,20
4/27/2017 15:00,46,55,45,68,72,17
4/27/2017 15:15,38,45,51,58,93,15
4/27/2017 15:30,37,64,52,54,95,33
4/27/2017 15:45,36,79,41,81,106,25
